path,size_bytes,sha256,recommendation,kind,description,deletion_risk,json_shape,top_level_records,qa_count_if_dataset,parse_error
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/manifest.json,47021,50029c02b60f9cda6bf82c08cea3acb8db3b4a0c67c834760832eebd03f51905,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,6,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/01299ac65733b5a3d774.json,16391,fd2e82991941dbe4daf4e43f3f3e5b1368a3a5babddcdcff3a9b7632759b26a8,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/01ce4b291ad3ecd240be.json,23241,30f3a4e61743fee32b1d8c73c4aa9ab0e30e10e428ae18c3df42c14555baf27e,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/01d54579da446ae1e75c.json,24329,6476b2e97843c4897a16abc9af46cd45e3858ced646dac3fd3acc696cfb0a1c0,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/02c000a36dcd047f5738.json,15737,f6ed297fb437ee5728bfd3ac6a959a868a8183f256c8085216f0eb54ec5d8aec,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/02cca3803b564ede11cc.json,9215,98b70178d46b1f318335a92802904ee4d253cd5f2022d1e7fd5b800c586c9623,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/02d20bbd7e394ad5999a.json,30215,a931a5975660b550900ccd2ce4294fa5f76cbf604ddfb04783ad51cbd2411a95,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/04a8708c3a481ced1384.json,24359,4682348550fc62a2e06ef481324e6645874f589c4a0edc1c35116c36bcc4b3ef,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/058d5d43bf485bf78dda.json,16187,5415b19c0235d1fe666e40b1917d4f88668e13274de325ac02d91a3538dd0fec,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/05ada863a4cf9660fd8c.json,15315,ad480d17ae47355ea1fadc636647873b1d22daac77aa8d91f506d405e1b137a2,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/09a1b036b82baba3177d.json,8127,e1cb778447192b4a9ba0add12bbf91565049492cdd04abc1eae781e037cf3e8a,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/09eac95eb995b821f453.json,15179,e94d34fb1ebe0f1ab916311cca534fb183c1e17289313071d14a11048fd91457,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/0a1f1256f9bac68e8064.json,15653,eacc30d0a473854ff11a11e25d0c3ea99c8806a7c1d051ec4b0ecd1030c9b3be,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/0b918943df0962bc7a18.json,16508,d5dcdf393af5c37321e301040b189b46586556c543d686eb293b6ddc7334e083,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
data/results/evaluations/challenge_1190/ablation_850/.adaptive_queue/inference_4B/papers/0bba869d7f392cbcaca6.json,16819,615f6d9c85a423d34ed04209b8abe5ffeb1c1b17ba0464879dda3288c10b0d3c,archive_then_delete,evaluation_result,模型推理、Judge、诊断或报告的历史 JSON 产物。,不影响读取最终 QA，但会失去已完成实验的复核与论文结果追溯。,object,8,,
